year,month,day,births,weekday
1928,7,15,5,7
1928,7,16,3,1
1928,7,17,3,2
1928,7,18,3,3
1928,7,19,3,4
1928,7,20,6,5
1928,7,23,1,1
1928,7,24,3,2
1928,7,25,2,3
1928,7,27,5,5
1928,7,28,2,6
1928,7,29,2,7
1928,7,30,1,1
1928,8,1,1,3
1928,8,2,3,4
1928,8,3,2,5
1928,8,4,1,6
1928,8,5,1,7
1928,8,6,2,1
1928,8,7,2,2
1928,8,8,4,3
1928,8,9,3,4
1928,8,10,5,5
1928,8,11,1,6
1928,8,12,2,7
1928,8,13,1,1
1928,8,14,1,2
1928,8,15,6,3
1928,8,16,4,4
1928,8,18,5,6
1928,8,19,2,7
1928,8,20,3,1
1928,8,21,3,2
1928,8,22,6,3
1928,8,23,1,4
1928,8,24,3,5
1928,8,25,2,6
1928,8,26,1,7
1928,8,27,2,1
1928,8,28,1,2
1928,8,29,6,3
1928,8,31,1,5
1928,9,1,2,6
1928,9,2,2,7
1928,9,3,4,1
1928,9,4,1,2
1928,9,5,3,3
1928,9,6,3,4
1928,9,7,1,5
1928,9,8,2,6
1928,9,10,4,1
1928,9,13,2,4
1928,9,14,4,5
1928,9,15,7,6
1928,9,16,4,7
1928,9,17,3,1
1928,9,18,3,2
1928,9,19,5,3
1928,9,20,2,4
1928,9,21,3,5
1928,9,22,3,6
1928,9,23,1,7
1928,9,24,1,1
1928,9,25,2,2
1928,9,26,3,3
1928,9,27,2,4
1928,9,28,3,5
1928,9,29,4,6
1928,9,30,3,7
1928,10,1,6,1
1928,10,2,5,2
1928,10,3,4,3
1928,10,4,6,4
1928,10,5,7,5
1928,10,8,2,1
1928,10,9,6,2
1928,10,10,4,3
1928,10,11,4,4
1928,10,12,2,5
1928,10,13,1,6
1928,10,14,3,7
1928,10,15,5,1
1928,10,16,2,2
1928,10,17,4,3
1928,10,18,2,4
1928,10,19,4,5
1928,10,20,3,6
1928,10,21,4,7
1928,10,22,2,1
1928,10,23,2,2
1928,10,24,2,3
1928,10,25,5,4
1928,10,26,1,5
1928,10,27,5,6
1928,10,29,3,1
1928,10,30,1,2
1928,10,31,1,3
1928,11,1,2,4
1928,11,2,4,5
1928,11,3,1,6
1928,11,4,2,7
1928,11,5,7,1
1928,11,6,2,2
1928,11,8,4,4
1928,11,9,3,5
1928,11,10,7,6
1928,11,11,1,7
1928,11,12,3,1
1928,11,13,3,2
1928,11,14,2,3
1928,11,15,8,4
1928,11,16,1,5
1928,11,17,1,6
1928,11,18,5,7
1928,11,19,3,1
1928,11,20,7,2
1928,11,21,3,3
1928,11,22,5,4
1928,11,23,2,5
1928,11,24,4,6
1928,11,25,3,7
1928,11,26,1,1
1928,11,27,2,2
1928,11,28,2,3
1928,11,29,2,4
1928,11,30,2,5
1928,12,1,4,6
1928,12,2,2,7
1928,12,3,5,1
1928,12,4,1,2
1928,12,5,5,3
1928,12,6,4,4
1928,12,7,1,5
1928,12,8,2,6
1928,12,9,2,7
1928,12,10,7,1
1928,12,11,5,2
1928,12,13,2,4
1928,12,14,2,5
1928,12,15,4,6
1928,12,16,2,7
1928,12,17,4,1
1928,12,18,1,2
1928,12,19,1,3
1928,12,20,1,4
1928,12,21,3,5
1928,12,22,1,6
1928,12,23,3,7
1928,12,24,2,1
1928,12,25,8,2
1928,12,26,1,3
1928,12,27,1,4
1928,12,28,11,5
1928,12,29,7,6
1928,12,30,2,7
1928,12,31,2,1
1929,1,1,24,2
1929,1,2,7,3
1929,1,3,7,4
1929,1,4,5,5
1929,1,5,7,6
1929,1,6,3,7
1929,1,7,4,1
1929,1,8,3,2
1929,1,9,3,3
1929,1,10,16,4
1929,1,11,4,5
1929,1,12,8,6
1929,1,13,6,7
1929,1,14,1,1
1929,1,15,9,2
1929,1,16,4,3
1929,1,17,2,4
1929,1,18,1,5
1929,1,19,4,6
1929,1,20,11,7
1929,1,21,2,1
1929,1,22,1,2
1929,1,23,4,3
1929,1,24,2,4
1929,1,25,5,5
1929,1,27,3,7
1929,1,28,3,1
1929,1,29,6,2
1929,1,31,2,4
1929,2,1,5,5
1929,2,2,6,6
1929,2,3,2,7
1929,2,5,8,2
1929,2,6,5,3
1929,2,7,5,4
1929,2,8,4,5
1929,2,10,11,7
1929,2,11,4,1
1929,2,12,3,2
1929,2,13,4,3
1929,2,14,2,4
1929,2,15,15,5
1929,2,16,4,6
1929,2,18,4,1
1929,2,19,3,2
1929,2,20,7,3
1929,2,21,1,4
1929,2,22,2,5
1929,2,23,4,6
1929,2,24,1,7
1929,2,25,3,1
1929,2,26,1,2
1929,2,27,3,3
1929,2,28,2,4
1929,3,1,8,5
1929,3,2,1,6
1929,3,3,12,7
1929,3,4,6,1
1929,3,5,4,2
1929,3,6,1,3
1929,3,7,6,4
1929,3,8,20,5
1929,3,9,4,6
1929,3,10,10,7
1929,3,11,4,1
1929,3,12,2,2
1929,3,13,3,3
1929,3,14,2,4
1929,3,15,9,5
1929,3,16,2,6
1929,3,17,1,7
1929,3,18,2,1
1929,3,19,3,2
1929,3,20,13,3
1929,3,21,3,4
1929,3,22,1,5
1929,3,23,4,6
1929,3,24,1,7
1929,3,25,5,1
1929,3,26,6,2
1929,3,27,9,3
1929,3,28,5,4
1929,3,29,4,5
1929,3,30,1,6
1929,3,31,1,7
1929,4,1,7,1
1929,4,2,3,2
1929,4,4,5,4
1929,4,5,10,5
1929,4,6,2,6
1929,4,7,4,7
1929,4,8,1,1
1929,4,9,3,2
1929,4,10,4,3
1929,4,11,2,4
1929,4,12,3,5
1929,4,13,3,6
1929,4,14,3,7
1929,4,15,8,1
1929,4,16,8,2
1929,4,17,3,3
1929,4,18,5,4
1929,4,19,3,5
1929,4,20,3,6
1929,4,22,1,1
1929,4,23,2,2
1929,4,24,2,3
1929,4,25,6,4
1929,4,26,1,5
1929,4,27,1,6
1929,4,28,6,7
1929,4,29,3,1
1929,4,30,2,2
1929,5,1,9,3
1929,5,2,5,4
1929,5,3,3,5
1929,5,4,1,6
1929,5,5,9,7
1929,5,6,6,1
1929,5,7,3,2
1929,5,8,3,3
1929,5,9,2,4
1929,5,10,11,5
1929,5,11,3,6
1929,5,12,3,7
1929,5,13,2,1
1929,5,14,4,2
1929,5,15,10,3
1929,5,16,3,4
1929,5,17,2,5
1929,5,18,5,6
1929,5,19,3,7
1929,5,20,7,1
1929,5,21,3,2
1929,5,22,3,3
1929,5,23,3,4
1929,5,24,3,5
1929,5,25,6,6
1929,5,26,2,7
1929,5,27,5,1
1929,5,28,2,2
1929,5,29,6,3
1929,5,30,5,4
1929,5,31,5,5
1929,6,1,7,6
1929,6,2,3,7
1929,6,3,1,1
1929,6,4,2,2
1929,6,5,4,3
1929,6,6,6,4
1929,6,7,2,5
1929,6,8,3,6
1929,6,9,3,7
1929,6,10,11,1
1929,6,11,4,2
1929,6,12,4,3
1929,6,13,5,4
1929,6,14,1,5
1929,6,15,14,6
1929,6,16,2,7
1929,6,17,4,1
1929,6,18,5,2
1929,6,19,1,3
1929,6,20,4,4
1929,6,22,5,6
1929,6,24,6,1
1929,6,25,3,2
1929,6,26,4,3
1929,6,27,2,4
1929,6,28,1,5
1929,6,29,7,6
1929,6,30,3,7
1929,7,1,66,1
1929,7,3,3,3
1929,7,4,4,4
1929,7,5,4,5
1929,7,6,6,6
1929,7,7,2,7
1929,7,9,1,2
1929,7,10,9,3
1929,7,11,1,4
1929,7,12,4,5
1929,7,13,1,6
1929,7,14,3,7
1929,7,15,5,1
1929,7,16,1,2
1929,7,17,2,3
1929,7,18,1,4
1929,7,19,2,5
1929,7,20,2,6
1929,7,21,2,7
1929,7,22,4,1
1929,7,23,3,2
1929,7,24,1,3
1929,7,25,1,4
1929,7,27,2,6
1929,7,28,4,7
1929,7,29,2,1
1929,7,30,3,2
1929,8,1,9,4
1929,8,2,1,5
1929,8,3,3,6
1929,8,4,2,7
1929,8,5,6,1
1929,8,6,3,2
1929,8,7,3,3
1929,8,8,2,4
1929,8,9,4,5
1929,8,10,4,6
1929,8,11,1,7
1929,8,12,3,1
1929,8,13,2,2
1929,8,14,4,3
1929,8,15,8,4
1929,8,16,6,5
1929,8,17,2,6
1929,8,18,5,7
1929,8,19,2,1
1929,8,20,7,2
1929,8,21,1,3
1929,8,22,1,4
1929,8,23,1,5
1929,8,24,3,6
1929,8,25,3,7
1929,8,26,1,1
1929,8,27,3,2
1929,8,28,5,3
1929,8,29,4,4
1929,8,30,3,5
1929,8,31,3,6
1929,9,1,8,7
1929,9,2,1,1
1929,9,3,6,2
1929,9,4,5,3
1929,9,5,4,4
1929,9,6,4,5
1929,9,7,4,6
1929,9,8,9,7
1929,9,9,3,1
1929,9,10,9,2
1929,9,11,1,3
1929,9,12,4,4
1929,9,13,3,5
1929,9,14,4,6
1929,9,15,7,7
1929,9,17,6,2
1929,9,18,8,3
1929,9,19,4,4
1929,9,20,4,5
1929,9,21,1,6
1929,9,22,3,7
1929,9,23,3,1
1929,9,24,4,2
1929,9,25,9,3
1929,9,26,4,4
1929,9,27,2,5
1929,9,28,3,6
1929,9,29,5,7
1929,10,1,11,2
1929,10,2,5,3
1929,10,3,6,4
1929,10,4,6,5
1929,10,5,2,6
1929,10,7,2,1
1929,10,8,4,2
1929,10,9,1,3
1929,10,10,10,4
1929,10,11,1,5
1929,10,12,4,6
1929,10,13,5,7
1929,10,14,4,1
1929,10,15,7,2
1929,10,16,3,3
1929,10,17,1,4
1929,10,18,2,5
1929,10,19,1,6
1929,10,20,8,7
1929,10,21,1,1
1929,10,22,6,2
1929,10,23,6,3
1929,10,24,3,4
1929,10,25,5,5
1929,10,26,2,6
1929,10,27,3,7
1929,10,28,1,1
1929,10,29,5,2
1929,10,30,3,3
1929,11,1,5,5
1929,11,2,2,6
1929,11,3,3,7
1929,11,4,1,1
1929,11,5,5,2
1929,11,6,5,3
1929,11,7,7,4
1929,11,8,2,5
1929,11,9,3,6
1929,11,10,11,7
1929,11,11,4,1
1929,11,12,6,2
1929,11,13,2,3
1929,11,15,7,5
1929,11,16,7,6
1929,11,17,2,7
1929,11,18,8,1
1929,11,19,3,2
1929,11,20,5,3
1929,11,21,2,4
1929,11,22,7,5
1929,11,23,3,6
1929,11,25,7,1
1929,11,26,5,2
1929,11,27,8,3
1929,11,28,3,4
1929,11,29,8,5
1929,11,30,4,6
1929,12,1,8,7
1929,12,2,4,1
1929,12,3,4,2
1929,12,4,3,3
1929,12,5,4,4
1929,12,6,1,5
1929,12,7,2,6
1929,12,8,3,7
1929,12,9,3,1
1929,12,10,10,2
1929,12,11,3,3
1929,12,12,2,4
1929,12,13,1,5
1929,12,14,2,6
1929,12,15,6,7
1929,12,16,4,1
1929,12,17,6,2
1929,12,18,7,3
1929,12,19,4,4
1929,12,20,5,5
1929,12,21,1,6
1929,12,22,2,7
1929,12,23,7,1
1929,12,24,3,2
1929,12,25,6,3
1929,12,26,1,4
1929,12,27,5,5
1929,12,28,1,6
1929,12,29,8,7
1929,12,31,1,2
1930,1,1,35,3
1930,1,2,11,4
1930,1,3,7,5
1930,1,4,9,6
1930,1,5,7,7
1930,1,6,8,1
1930,1,7,4,2
1930,1,8,9,3
1930,1,9,6,4
1930,1,10,18,5
1930,1,11,5,6
1930,1,12,7,7
1930,1,13,5,1
1930,1,14,9,2
1930,1,15,22,3
1930,1,16,7,4
1930,1,17,3,5
1930,1,18,3,6
1930,1,19,4,7
1930,1,20,5,1
1930,1,21,7,2
1930,1,22,8,3
1930,1,23,5,4
1930,1,24,6,5
1930,1,25,6,6
1930,1,27,4,1
1930,1,28,6,2
1930,1,29,4,3
1930,1,30,2,4
1930,1,31,1,5
1930,2,1,14,6
1930,2,2,8,7
1930,2,3,3,1
1930,2,4,3,2
1930,2,5,6,3
1930,2,6,9,4
1930,2,7,5,5
1930,2,8,5,6
1930,2,9,4,7
1930,2,10,14,1
1930,2,12,5,3
1930,2,13,5,4
1930,2,14,9,5
1930,2,15,15,6
1930,2,16,4,7
1930,2,17,3,1
1930,2,18,7,2
1930,2,19,4,3
1930,2,20,12,4
1930,2,21,3,5
1930,2,22,4,6
1930,2,23,3,7
1930,2,24,6,1
1930,2,25,5,2
1930,2,26,3,3
1930,2,27,3,4
1930,2,28,9,5
1930,3,1,5,6
1930,3,2,7,7
1930,3,3,7,1
1930,3,4,7,2
1930,3,5,8,3
1930,3,6,11,4
1930,3,7,8,5
1930,3,8,27,6
1930,3,9,2,7
1930,3,10,14,1
1930,3,11,4,2
1930,3,12,9,3
1930,3,13,2,4
1930,3,14,9,5
1930,3,15,15,6
1930,3,16,10,7
1930,3,17,3,1
1930,3,18,3,2
1930,3,19,5,3
1930,3,20,7,4
1930,3,21,4,5
1930,3,22,1,6
1930,3,23,3,7
1930,3,25,9,2
1930,3,26,5,3
1930,3,27,5,4
1930,3,28,3,5
1930,3,29,3,6
1930,3,30,5,7
1930,3,31,1,1
1930,4,1,12,2
1930,4,2,4,3
1930,4,3,5,4
1930,4,4,6,5
1930,4,5,6,6
1930,4,6,2,7
1930,4,7,1,1
1930,4,8,6,2
1930,4,9,8,3
1930,4,10,8,4
1930,4,11,4,5
1930,4,12,5,6
1930,4,13,1,7
1930,4,14,1,1
1930,4,15,6,2
1930,4,16,3,3
1930,4,17,1,4
1930,4,18,6,5
1930,4,19,2,6
1930,4,20,7,7
1930,4,21,3,1
1930,4,22,5,2
1930,4,23,4,3
1930,4,24,1,4
1930,4,25,3,5
1930,4,26,4,6
1930,4,27,4,7
1930,4,28,4,1
1930,4,29,1,2
1930,4,30,4,3
1930,5,1,15,4
1930,5,2,10,5
1930,5,3,9,6
1930,5,4,4,7
1930,5,5,16,1
1930,5,6,3,2
1930,5,7,3,3
1930,5,9,7,5
1930,5,10,13,6
1930,5,11,1,7
1930,5,12,8,1
1930,5,13,6,2
1930,5,14,3,3
1930,5,15,14,4
1930,5,16,7,5
1930,5,17,6,6
1930,5,18,4,7
1930,5,19,2,1
1930,5,20,9,2
1930,5,21,4,3
1930,5,22,3,4
1930,5,24,5,6
1930,5,25,8,7
1930,5,27,4,2
1930,5,28,5,3
1930,5,29,3,4
1930,5,30,4,5
1930,5,31,1,6
1930,6,1,8,7
1930,6,2,4,1
1930,6,3,4,2
1930,6,4,2,3
1930,6,5,7,4
1930,6,6,1,5
1930,6,8,3,7
1930,6,9,4,1
1930,6,10,10,2
1930,6,11,1,3
1930,6,12,9,4
1930,6,13,2,5
1930,6,14,3,6
1930,6,15,18,7
1930,6,16,2,1
1930,6,17,1,2
1930,6,18,6,3
1930,6,19,1,4
1930,6,20,9,5
1930,6,21,3,6
1930,6,22,2,7
1930,6,23,1,1
1930,6,25,4,3
1930,6,26,7,4
1930,6,27,1,5
1930,6,28,2,6
1930,6,29,4,7
1930,6,30,3,1
1930,7,1,88,2
1930,7,2,2,3
1930,7,3,5,4
1930,7,4,3,5
1930,7,5,7,6
1930,7,6,4,7
1930,7,7,5,1
1930,7,8,8,2
1930,7,9,2,3
1930,7,10,6,4
1930,7,11,2,5
1930,7,12,5,6
1930,7,13,3,7
1930,7,14,2,1
1930,7,15,14,2
1930,7,16,2,3
1930,7,17,5,4
1930,7,18,5,5
1930,7,19,6,6
1930,7,20,12,7
1930,7,21,3,1
1930,7,22,2,2
1930,7,23,4,3
1930,7,24,3,4
1930,7,25,5,5
1930,7,26,2,6
1930,7,27,4,7
1930,7,28,3,1
1930,7,29,3,2
1930,7,30,1,3
1930,7,31,1,4
1930,8,1,5,5
1930,8,3,3,7
1930,8,4,2,1
1930,8,5,6,2
1930,8,6,6,3
1930,8,7,1,4
1930,8,8,4,5
1930,8,9,2,6
1930,8,10,7,7
1930,8,11,1,1
1930,8,12,3,2
1930,8,13,7,3
1930,8,14,4,4
1930,8,15,9,5
1930,8,16,1,6
1930,8,17,3,7
1930,8,18,3,1
1930,8,19,1,2
1930,8,20,13,3
1930,8,21,2,4
1930,8,22,2,5
1930,8,23,1,6
1930,8,24,4,7
1930,8,25,6,1
1930,8,26,2,2
1930,8,27,4,3
1930,8,28,5,4
1930,8,29,5,5
1930,8,30,3,6
1930,8,31,2,7
1930,9,1,8,1
1930,9,2,4,2
1930,9,3,5,3
1930,9,4,5,4
1930,9,5,3,5
1930,9,6,8,6
1930,9,7,1,7
1930,9,8,2,1
1930,9,9,2,2
1930,9,10,8,3
1930,9,11,6,4
1930,9,12,5,5
1930,9,13,4,6
1930,9,14,3,7
1930,9,15,12,1
1930,9,16,4,2
1930,9,17,4,3
1930,9,18,5,4
1930,9,19,3,5
1930,9,20,9,6
1930,9,21,1,7
1930,9,22,2,1
1930,9,24,5,3
1930,9,25,9,4
1930,9,26,2,5
1930,9,27,4,6
1930,9,28,7,7
1930,9,29,5,1
1930,9,30,3,2
1930,10,1,7,3
1930,10,2,4,4
1930,10,3,2,5
1930,10,4,1,6
1930,10,5,6,7
1930,10,6,9,1
1930,10,7,4,2
1930,10,8,5,3
1930,10,9,1,4
1930,10,10,10,5
1930,10,11,3,6
1930,10,12,5,7
1930,10,13,4,1
1930,10,14,2,2
1930,10,15,11,3
1930,10,16,7,4
1930,10,17,3,5
1930,10,18,5,6
1930,10,19,2,7
1930,10,20,11,1
1930,10,21,4,2
1930,10,22,4,3
1930,10,23,5,4
1930,10,24,2,5
1930,10,25,6,6
1930,10,26,2,7
1930,10,27,3,1
1930,10,28,2,2
1930,10,29,4,3
1930,10,30,4,4
1930,11,1,4,6
1930,11,2,4,7
1930,11,3,5,1
1930,11,5,4,3
1930,11,6,2,4
1930,11,7,9,5
1930,11,8,5,6
1930,11,9,2,7
1930,11,10,14,1
1930,11,11,2,2
1930,11,12,5,3
1930,11,13,3,4
1930,11,14,3,5
1930,11,15,9,6
1930,11,16,4,7
1930,11,17,13,1
1930,11,18,5,2
1930,11,19,3,3
1930,11,20,13,4
1930,11,21,1,5
1930,11,22,4,6
1930,11,23,5,7
1930,11,24,5,1
1930,11,25,4,2
1930,11,26,1,3
1930,11,27,3,4
1930,11,28,4,5
1930,11,29,2,6
1930,11,30,4,7
1930,12,1,6,1
1930,12,2,6,2
1930,12,3,8,3
1930,12,4,3,4
1930,12,5,9,5
1930,12,6,2,6
1930,12,7,6,7
1930,12,8,3,1
1930,12,9,3,2
1930,12,10,12,3
1930,12,11,5,4
1930,12,12,2,5
1930,12,13,2,6
1930,12,14,3,7
1930,12,15,21,1
1930,12,16,7,2
1930,12,17,4,3
1930,12,18,7,4
1930,12,19,2,5
1930,12,20,15,6
1930,12,21,7,7
1930,12,22,6,1
1930,12,23,3,2
1930,12,24,6,3
1930,12,25,6,4
1930,12,26,3,5
1930,12,27,10,6
1930,12,28,2,7
1930,12,29,5,1
1930,12,30,2,2
1930,12,31,3,3
1931,1,1,37,4
1931,1,2,11,5
1931,1,3,13,6
1931,1,4,6,7
1931,1,5,8,1
1931,1,6,5,2
1931,1,7,6,3
1931,1,8,6,4
1931,1,9,2,5
1931,1,10,19,6
1931,1,11,5,7
1931,1,12,8,1
1931,1,13,9,2
1931,1,14,2,3
1931,1,15,16,4
1931,1,16,5,5
1931,1,17,6,6
1931,1,18,10,7
1931,1,19,3,1
1931,1,20,12,2
1931,1,21,4,3
1931,1,22,2,4
1931,1,23,3,5
1931,1,24,6,6
1931,1,25,10,7
1931,1,26,4,1
1931,1,27,4,2
1931,1,28,4,3
1931,1,29,3,4
1931,1,30,5,5
1931,1,31,2,6
1931,2,1,16,7
1931,2,2,5,1
1931,2,3,9,2
1931,2,4,5,3
1931,2,5,15,4
1931,2,6,3,5
1931,2,7,2,6
1931,2,8,5,7
1931,2,9,8,1
1931,2,10,16,2
1931,2,11,8,3
1931,2,12,7,4
1931,2,13,6,5
1931,2,14,4,6
1931,2,15,12,7
1931,2,16,6,1
1931,2,17,5,2
1931,2,18,5,3
1931,2,19,6,4
1931,2,20,12,5
1931,2,21,2,6
1931,2,22,5,7
1931,2,23,4,1
1931,2,24,4,2
1931,2,25,2,3
1931,2,26,3,4
1931,2,27,3,5
1931,2,28,4,6
1931,3,1,8,7
1931,3,2,13,1
1931,3,3,9,2
1931,3,4,8,3
1931,3,5,7,4
1931,3,6,6,5
1931,3,7,5,6
1931,3,8,16,7
1931,3,9,3,1
1931,3,10,12,2
1931,3,11,5,3
1931,3,12,7,4
1931,3,13,4,5
1931,3,14,6,6
1931,3,15,17,7
1931,3,16,4,1
1931,3,17,3,2
1931,3,18,3,3
1931,3,19,2,4
1931,3,20,9,5
1931,3,21,3,6
1931,3,22,5,7
1931,3,23,2,1
1931,3,24,6,2
1931,3,25,6,3
1931,3,26,4,4
1931,3,27,2,5
1931,3,28,6,6
1931,3,29,2,7
1931,3,30,2,1
1931,3,31,5,2
1931,4,1,10,3
1931,4,2,10,4
1931,4,3,4,5
1931,4,4,6,6
1931,4,5,5,7
1931,4,6,6,1
1931,4,7,7,2
1931,4,8,1,3
1931,4,9,4,4
1931,4,10,14,5
1931,4,11,2,6
1931,4,12,6,7
1931,4,13,9,1
1931,4,14,2,2
1931,4,15,8,3
1931,4,16,3,4
1931,4,17,5,5
1931,4,18,6,6
1931,4,19,5,7
1931,4,20,9,1
1931,4,21,4,2
1931,4,22,4,3
1931,4,23,2,4
1931,4,24,4,5
1931,4,25,8,6
1931,4,26,4,7
1931,4,27,2,1
1931,4,28,7,2
1931,4,29,4,3
1931,4,30,1,4
1931,5,1,18,5
1931,5,2,7,6
1931,5,3,10,7
1931,5,4,4,1
1931,5,5,19,2
1931,5,6,4,3
1931,5,7,5,4
1931,5,8,4,5
1931,5,9,11,6
1931,5,10,13,7
1931,5,11,8,1
1931,5,12,4,2
1931,5,13,2,3
1931,5,14,4,4
1931,5,15,15,5
1931,5,16,3,6
1931,5,17,3,7
1931,5,18,6,1
1931,5,19,3,2
1931,5,20,17,3
1931,5,21,4,4
1931,5,22,4,5
1931,5,23,7,6
1931,5,24,4,7
1931,5,25,10,1
1931,5,27,2,3
1931,5,29,2,5
1931,5,30,5,6
1931,5,31,1,7
1931,6,1,10,1
1931,6,2,5,2
1931,6,3,5,3
1931,6,4,2,4
1931,6,5,3,5
1931,6,6,7,6
1931,6,7,4,7
1931,6,8,4,1
1931,6,9,5,2
1931,6,10,14,3
1931,6,11,1,4
1931,6,12,2,5
1931,6,13,5,6
1931,6,14,3,7
1931,6,15,21,1
1931,6,16,3,2
1931,6,17,1,3
1931,6,18,2,4
1931,6,19,4,5
1931,6,20,7,6
1931,6,21,3,7
1931,6,22,3,1
1931,6,23,3,2
1931,6,24,1,3
1931,6,25,4,4
1931,6,26,3,5
1931,6,27,6,6
1931,6,28,5,7
1931,6,29,3,1
1931,6,30,3,2
1931,7,1,85,3
1931,7,2,5,4
1931,7,3,3,5
1931,7,4,2,6
1931,7,5,7,7
1931,7,6,7,1
1931,7,7,1,2
1931,7,8,1,3
1931,7,9,5,4
1931,7,10,16,5
1931,7,11,1,6
1931,7,12,6,7
1931,7,13,7,1
1931,7,14,4,2
1931,7,15,13,3
1931,7,16,2,4
1931,7,17,2,5
1931,7,18,1,6
1931,7,19,5,7
1931,7,20,5,1
1931,7,21,1,2
1931,7,22,4,3
1931,7,23,4,4
1931,7,24,5,5
1931,7,25,8,6
1931,7,26,6,7
1931,7,27,2,1
1931,7,28,1,2
1931,7,29,5,3
1931,7,30,3,4
1931,7,31,3,5
1931,8,1,7,6
1931,8,2,7,7
1931,8,3,6,1
1931,8,4,6,2
1931,8,5,3,3
1931,8,6,5,4
1931,8,7,1,5
1931,8,8,5,6
1931,8,9,2,7
1931,8,10,6,1
1931,8,11,2,2
1931,8,12,6,3
1931,8,13,4,4
1931,8,14,4,5
1931,8,15,7,6
1931,8,16,7,7
1931,8,17,5,1
1931,8,18,9,2
1931,8,19,3,3
1931,8,20,15,4
1931,8,21,2,5
1931,8,22,7,6
1931,8,23,6,7
1931,8,24,2,1
1931,8,25,6,2
1931,8,26,8,3
1931,8,27,1,4
1931,8,28,6,5
1931,8,29,2,6
1931,8,30,4,7
1931,8,31,2,1
1931,9,1,7,2
1931,9,2,4,3
1931,9,3,4,4
1931,9,4,3,5
1931,9,5,1,6
1931,9,6,7,7
1931,9,7,4,1
1931,9,8,6,2
1931,9,9,4,3
1931,9,10,11,4
1931,9,11,9,5
1931,9,12,4,6
1931,9,13,4,7
1931,9,14,6,1
1931,9,15,9,2
1931,9,16,3,3
1931,9,17,7,4
1931,9,18,5,5
1931,9,19,10,6
1931,9,20,9,7
1931,9,21,2,1
1931,9,22,4,2
1931,9,23,1,3
1931,9,24,8,4
1931,9,25,6,5
1931,9,26,7,6
1931,9,27,1,7
1931,9,28,7,1
1931,9,29,5,2
1931,9,30,5,3
1931,10,1,6,4
1931,10,2,7,5
1931,10,3,5,6
1931,10,4,1,7
1931,10,5,6,1
1931,10,6,5,2
1931,10,7,10,3
1931,10,8,1,4
1931,10,9,4,5
1931,10,10,11,6
1931,10,11,5,7
1931,10,12,5,1
1931,10,13,4,2
1931,10,14,6,3
1931,10,15,10,4
1931,10,16,4,5
1931,10,17,3,6
1931,10,18,6,7
1931,10,19,6,1
1931,10,20,8,2
1931,10,21,3,3
1931,10,22,8,4
1931,10,23,4,5
1931,10,24,5,6
1931,10,25,5,7
1931,10,26,6,1
1931,10,27,4,2
1931,10,28,3,3
1931,10,29,5,4
1931,10,30,4,5
1931,10,31,1,6
1931,11,1,11,7
1931,11,2,3,1
1931,11,3,4,2
1931,11,4,5,3
1931,11,5,5,4
1931,11,6,4,5
1931,11,7,7,6
1931,11,8,7,7
1931,11,9,2,1
1931,11,10,13,2
1931,11,11,3,3
1931,11,12,2,4
1931,11,13,1,5
1931,11,14,3,6
1931,11,15,11,7
1931,11,16,1,1
1931,11,17,8,2
1931,11,18,4,3
1931,11,19,5,4
1931,11,20,12,5
1931,11,21,5,6
1931,11,22,8,7
1931,11,23,7,1
1931,11,24,4,2
1931,11,25,10,3
1931,11,26,5,4
1931,11,27,7,5
1931,11,28,7,6
1931,11,29,4,7
1931,11,30,2,1
1931,12,1,9,2
1931,12,2,5,3
1931,12,3,7,4
1931,12,4,6,5
1931,12,5,3,6
1931,12,6,5,7
1931,12,7,6,1
1931,12,8,4,2
1931,12,9,4,3
1931,12,10,14,4
1931,12,11,3,5
1931,12,12,3,6
1931,12,13,4,7
1931,12,14,4,1
1931,12,15,9,2
1931,12,16,5,3
1931,12,17,1,4
1931,12,18,8,5
1931,12,19,6,6
1931,12,20,10,7
1931,12,21,8,1
1931,12,22,11,2
1931,12,23,3,3
1931,12,24,3,4
1931,12,25,13,5
1931,12,26,8,6
1931,12,27,7,7
1931,12,28,12,1
1931,12,29,6,2
1931,12,30,6,3
1931,12,31,5,4
1932,1,1,42,5
1932,1,2,16,6
1932,1,3,14,7
1932,1,4,4,1
1932,1,5,16,2
1932,1,6,15,3
1932,1,7,6,4
1932,1,8,5,5
1932,1,9,10,6
1932,1,10,31,7
1932,1,11,8,1
1932,1,12,6,2
1932,1,13,6,3
1932,1,14,8,4
1932,1,15,21,5
1932,1,16,9,6
1932,1,17,9,7
1932,1,18,10,1
1932,1,19,3,2
1932,1,20,16,3
1932,1,21,5,4
1932,1,22,6,5
1932,1,23,4,6
1932,1,24,8,7
1932,1,25,11,1
1932,1,26,10,2
1932,1,27,6,3
1932,1,28,9,4
1932,1,29,9,5
1932,1,30,6,6
1932,1,31,5,7
1932,2,1,14,1
1932,2,2,17,2
1932,2,3,13,3
1932,2,4,9,4
1932,2,5,10,5
1932,2,6,5,6
1932,2,7,12,7
1932,2,8,2,1
1932,2,9,11,2
1932,2,10,27,3
1932,2,11,1,4
1932,2,12,9,5
1932,2,13,8,6
1932,2,14,10,7
1932,2,15,18,1
1932,2,16,9,2
1932,2,17,3,3
1932,2,18,5,4
1932,2,19,4,5
1932,2,20,11,6
1932,2,21,3,7
1932,2,22,8,1
1932,2,23,7,2
